Scan,Type,BCID,sigma,sigmaErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,3141,0.015534860457899258,1.4490737149323648e-05,-0.0009492391352763329,2.6917658114967704e-05,0.021969610349134642,2.0492997005357145e-05,0.12733878168643295,0.0001509194992921542,0.007012501691145412,1.0576442903675188e-05,0,48.47052377532569,4
1,X,3142,0.015508514650135247,1.639801794180331e-05,-0.0009278034954365648,3.1050082633235516e-05,0.021932351750483102,2.3190299369335592e-05,0.12797330472735738,0.00020681168891814217,0.0070354927813815245,1.358711908909722e-05,0,28.271154449700585,4
1,X,3143,0.015516648137745242,1.2453311043667149e-05,-0.0011048424645187288,2.261181993984187e-05,0.02194385423897055,1.7611641374404725e-05,0.12652747676022,0.00018231312299306297,0.006959654676002674,1.1478823341732868e-05,0,40.48602330251681,4
1,X,3144,0.015482165675252199,1.35789782681098e-05,-0.001078711968771315,2.688065956669268e-05,0.021895088672848867,1.9203575229930402e-05,0.12697670408944958,0.00011134602054565826,0.006968843193624572,8.643083545047723e-06,0,47.06349975382915,4
1,X,3145,0.015525929660489244,1.3641402789843661e-05,-0.0011950964734935006,2.8719843120469495e-05,0.021956980294314594,1.929185683519108e-05,0.12655171347785965,0.00015332135922059304,0.006965151641107259,1.0423977923834381e-05,0,32.64754345884665,4
1,X,3146,0.01550781585764058,1.1502643765754933e-05,-0.001153978724569201,2.5107226220143236e-05,0.02193136350865986,1.626719481667696e-05,0.12776119936367206,4.1625093053584615e-05,0.007023515538958632,5.6899777712505774e-06,0,96.88221866453154,4
1,X,3147,0.015573534851130649,1.5376054570029386e-05,-0.0011458363576003449,2.9977620707826437e-05,0.022024304200559026,2.1745024908724368e-05,0.12638931837437697,0.00017797300798000655,0.0069775426981005095,1.1999830121527504e-05,0,61.33881864934583,4
1,X,3148,0.015538789042542378,1.6098609011361676e-05,-0.001103566691227267,2.704186257155737e-05,0.021975166206817873,2.2766871199209408e-05,0.12650727779913695,0.0001724989054498703,0.006968472865825959,1.1933434144135461e-05,0,29.49058122584864,4
1,X,3149,0.01557693336063337,1.4620547612876207e-05,-0.0010649653475993102,2.6443268408350204e-05,0.022029110418789626,2.0676576723451114e-05,0.12633932277338553,0.00023039899271301895,0.0069763046644479385,1.4308538853141572e-05,0,28.080157837890525,4
1,X,3150,0.01553734027651545,1.1970294581707425e-05,-0.0010536170464786549,2.2021437091135046e-05,0.021973117342253885,1.6928552943051817e-05,0.1276935540694099,0.00013408175918547686,0.007033161400173588,9.159613825165577e-06,0,47.53543302247189,4
1,X,3151,0.015507494071446231,1.0792843471395653e-05,-0.0008246695678933224,1.8346525875289966e-05,0.021930908434259627,1.526338561381765e-05,0.12718519044417645,0.00020583869932774875,0.006991705073271269,1.231742554140534e-05,0,50.43387873305521,4
1,X,3152,0.015636131968959507,1.3976189315424951e-05,-0.000818757966979288,2.631151722034655e-05,0.02211282989355806,1.976531648016791e-05,0.12437696682186937,0.00018433881789441591,0.0068940466957806935,1.193200429013889e-05,0,28.621268755994738,4
1,X,3153,0.01558029583637933,1.435819792207841e-05,-0.0007173383416624043,2.222422997121153e-05,0.022033865677592714,2.030555823264048e-05,0.12568343489264003,0.00013525337781487834,0.006941585433201816,9.83492955079187e-06,0,54.498198209453484,4
1,X,3154,0.015554067597928371,1.2092048681377953e-05,-0.0004748325727917489,2.4741413690957557e-05,0.021996773347058213,1.7100739242080404e-05,0.1265397123252572,0.00017514361731195844,0.006977113001459234,1.1076076777176822e-05,0,111.62440861767742,4
1,X,3155,0.015546448668819697,1.8202947004004745e-05,-0.0007878764636540871,2.7087391041193885e-05,0.021985998554181967,2.574285452822221e-05,0.12538025630780586,0.00025651506842447276,0.00690979690378409,1.6288139802470287e-05,0,18.592818476146576,4
1,X,3156,0.01571587645925667,1.2929402510220217e-05,-0.0007134080205932824,2.636230156490331e-05,0.022225605633260842,1.8284936383334173e-05,0.12377475416192396,0.0001894108743292208,0.006895656360585774,1.1980610859047177e-05,0,64.74267553108902,4
1,X,3157,0.015700135761937895,1.4343039888469136e-05,-0.0007257681390182039,2.358968051610319e-05,0.02220334492563142,2.0284121535931337e-05,0.1243059949682669,0.0001342861224961722,0.006918316303368485,9.787924194606493e-06,0,32.30998227495422,4
1,X,3158,0.015587888996081696,1.1182604182371175e-05,-0.0007258263173567943,2.0118852422551015e-05,0.022044604027025065,1.5814590497359412e-05,0.12484219992394677,0.00012648759375930097,0.006898483811785574,8.56407931864731e-06,0,77.92316143784183,4
1,X,3159,0.015682861340655063,1.1876480305784694e-05,-0.0007251923746216801,2.396973229315306e-05,0.022178915204771093,1.6795879521697677e-05,0.12433422395043557,0.00018157709532268848,0.0069122736433774755,1.1371147492695014e-05,0,62.10566536561591,4
1,X,3160,0.015672878456212506,1.614336794297936e-05,-0.0007575337916717143,3.245304369634863e-05,0.022164797274200825,2.2830169887340466e-05,0.12351132008186592,0.00013512780139825656,0.006862154013680361,1.0311261611832381e-05,0,32.91840384337923,4
1,X,3161,0.01568082877035093,1.2204736523832575e-05,-0.0006042367364941017,2.2507911808203248e-05,0.022176040716280508,1.726010391719429e-05,0.12440437754424635,0.00015663520026709563,0.006915277415391321,1.0236177130625468e-05,0,30.596025231682752,4
1,X,3162,0.0157532521930415,1.789882941471352e-05,-0.0002934230476972634,3.431714225922144e-05,0.022278462902882993,2.5312767308890347e-05,0.12362813256666348,0.00027287017464266457,0.00690386780355212,1.713858494902516e-05,0,55.234602539498376,4
